,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,프랜차이즈_점포_수,연간_개업_수_합,연간_폐업_수_합,2024_연평균_유동인구,영역_면적,점포_증감률,경쟁도_지수,업종_면적_밀도,점포당_유동인구,전망_등급
3871,11710590,송파2동,CS100002,중식음식점,8,9,1,1,1,3161324.5,631023,0.0,1.0,12.677826323287741,395165.5625,보통
3872,11710590,송파2동,CS100003,일식음식점,10,12,2,2,2,3161324.5,631023,0.0,1.0,15.847282904109676,316132.45,보통
3873,11710590,송파2동,CS100004,양식음식점,5,6,1,1,2,3161324.5,631023,-0.2,1.0,7.923641452054838,632264.9,주의
3874,11710590,송파2동,CS100005,제과점,12,14,2,6,5,3161324.5,631023,0.08333333333333333,1.0,19.016739484931612,263443.7083333333,보통
3875,11710590,송파2동,CS100006,패스트푸드점,6,16,10,7,8,3161324.5,631023,-0.16666666666666666,1.0,9.508369742465806,526887.4166666666,주의
3876,11710590,송파2동,CS100007,치킨전문점,2,16,14,5,2,3161324.5,631023,1.5,1.0,3.1694565808219353,1580662.25,전망 좋음
3877,11710590,송파2동,CS100008,분식전문점,27,37,10,5,8,3161324.5,631023,-0.1111111111111111,0.9999999999999999,42.787663841096126,117086.0925925926,주의
3878,11710590,송파2동,CS100009,호프-간이주점,5,6,1,1,4,3161324.5,631023,-0.6,1.0,7.923641452054838,632264.9,주의
3879,11710590,송파2동,CS100010,커피-음료,31,42,11,14,13,3161324.5,631023,0.03225806451612903,1.0000000000000002,49.12657700273999,101978.20967741935,보통
3880,11710600,석촌동,CS100001,한식음식점,278,316,38,70,51,6705256.25,946914,0.0683453237410072,1.0,293.58526751109395,24119.626798561152,보통
3881,11710600,석촌동,CS100002,중식음식점,17,19,2,1,2,6705256.25,946914,-0.058823529411764705,1.0,17.9530559269374,394426.8382352941,주의
3882,11710600,석촌동,CS100003,일식음식점,36,36,0,4,6,6705256.25,946914,-0.05555555555555555,1.0,38.01823608057332,186257.11805555556,주의
3883,11710600,석촌동,CS100004,양식음식점,44,46,2,9,3,6705256.25,946914,0.13636363636363635,1.0,46.466732987367386,152392.1875,보통
3884,11710600,석촌동,CS100005,제과점,31,33,2,1,5,6705256.25,946914,-0.12903225806451613,1.0,32.73792551382702,216298.58870967742,주의
3885,11710600,석촌동,CS100006,패스트푸드점,15,40,25,7,13,6705256.25,946914,-0.4,1.0,15.840931700238881,447017.0833333333,주의
3886,11710600,석촌동,CS100007,치킨전문점,9,27,18,4,9,6705256.25,946914,-0.5555555555555556,1.0,9.50455902014333,745028.4722222222,주의
3887,11710600,석촌동,CS100008,분식전문점,44,62,18,12,15,6705256.25,946914,-0.06818181818181818,1.0,46.466732987367386,152392.1875,주의
3888,11710600,석촌동,CS100009,호프-간이주점,50,61,11,9,8,6705256.25,946914,0.02,1.0,52.80310566746294,134105.125,보통
3889,11710600,석촌동,CS100010,커피-음료,94,121,27,20,23,6705256.25,946914,-0.031914893617021274,0.9999999999999999,99.26983865483032,71332.51329787234,주의
3890,11710610,삼전동,CS100001,한식음식점,144,167,23,49,44,6353622.0,953338,0.034722222222222224,1.0000000000000002,151.04821165211078,44122.375,보통
3891,11710610,삼전동,CS100002,중식음식점,9,9,0,1,1,6353622.0,953338,0.0,1.0,9.440513228256924,705958.0,전망 좋음
3892,11710610,삼전동,CS100003,일식음식점,29,31,2,8,2,6353622.0,953338,0.20689655172413793,0.9999999999999999,30.41943151327231,219090.41379310345,보통
3893,11710610,삼전동,CS100004,양식음식점,15,21,6,10,7,6353622.0,953338,0.2,1.0,15.73418871376154,423574.8,보통
3894,11710610,삼전동,CS100005,제과점,9,19,10,1,5,6353622.0,953338,-0.4444444444444444,1.0,9.440513228256924,705958.0,주의
3895,11710610,삼전동,CS100006,패스트푸드점,5,20,15,4,8,6353622.0,953338,-0.8,1.0,5.244729571253847,1270724.4,주의
3896,11710610,삼전동,CS100007,치킨전문점,7,20,13,2,5,6353622.0,953338,-0.42857142857142855,1.0,7.3426213997553855,907660.2857142857,주의
3897,11710610,삼전동,CS100008,분식전문점,29,36,7,9,5,6353622.0,953338,0.13793103448275862,1.0,30.41943151327231,219090.41379310345,보통
3898,11710610,삼전동,CS100009,호프-간이주점,32,35,3,4,4,6353622.0,953338,0.0,1.0,33.56626925602462,198550.6875,보통
3899,11710610,삼전동,CS100010,커피-음료,50,70,20,14,15,6353622.0,953338,-0.02,1.0,52.44729571253847,127072.44,주의
3900,11710620,가락본동,CS100001,한식음식점,254,298,44,84,63,8351443.75,1014738,0.08267716535433071,0.9999999999999999,250.31091769501094,32879.699803149604,보통
3901,11710620,가락본동,CS100002,중식음식점,14,16,2,2,3,8351443.75,1014738,-0.07142857142857142,1.0,13.796664754843123,596531.6964285715,주의
3902,11710620,가락본동,CS100003,일식음식점,42,48,6,12,11,8351443.75,1014738,0.023809523809523808,1.0,41.38999426452937,198843.89880952382,보통
3903,11710620,가락본동,CS100004,양식음식점,27,35,8,3,3,8351443.75,1014738,0.0,1.0,26.60785345576888,309312.73148148146,보통
3904,11710620,가락본동,CS100005,제과점,10,16,6,3,2,8351443.75,1014738,0.1,1.0,9.85476053917366,835144.375,전망 좋음
3905,11710620,가락본동,CS100006,패스트푸드점,5,16,11,1,4,8351443.75,1014738,-0.6,1.0,4.92738026958683,1670288.75,주의
3906,11710620,가락본동,CS100007,치킨전문점,6,23,17,4,2,8351443.75,1014738,0.3333333333333333,1.0,5.9128563235041955,1391907.2916666667,전망 좋음
3907,11710620,가락본동,CS100008,분식전문점,27,40,13,6,7,8351443.75,1014738,-0.037037037037037035,1.0,26.60785345576888,309312.73148148146,주의
3908,11710620,가락본동,CS100009,호프-간이주점,84,97,13,11,11,8351443.75,1014738,0.0,1.0,82.77998852905874,99421.94940476191,보통
3909,11710620,가락본동,CS100010,커피-음료,61,93,32,20,28,8351443.75,1014738,-0.13114754098360656,1.0,60.114039288959326,136908.91393442624,주의
3910,11710631,가락1동,CS100001,한식음식점,79,82,3,12,3,778174.0,1393228,0.11392405063291139,1.0,56.702851220331496,9850.303797468354,보통
3911,11710631,가락1동,CS100002,중식음식점,3,3,0,1,0,778174.0,1393228,0.3333333333333333,1.0,2.153272831151829,259391.33333333334,보통
3912,11710631,가락1동,CS100003,일식음식점,8,12,4,2,0,778174.0,1393228,0.25,1.0,5.742060883071543,97271.75,보통
3913,11710631,가락1동,CS100004,양식음식점,5,6,1,4,2,778174.0,1393228,0.4,1.0,3.588788051919715,155634.8,보통
3914,11710631,가락1동,CS100005,제과점,5,10,5,0,2,778174.0,1393228,-0.4,1.0,3.588788051919715,155634.8,주의
3915,11710631,가락1동,CS100006,패스트푸드점,4,6,2,2,1,778174.0,1393228,0.25,1.0,2.8710304415357717,194543.5,보통
3916,11710631,가락1동,CS100007,치킨전문점,8,11,3,1,9,778174.0,1393228,-1.0,1.0,5.742060883071543,97271.75,주의
3917,11710631,가락1동,CS100008,분식전문점,14,17,3,2,2,778174.0,1393228,0.0,0.9999999999999999,10.0486065453752,55583.857142857145,보통
3918,11710631,가락1동,CS100009,호프-간이주점,6,8,2,1,2,778174.0,1393228,-0.16666666666666666,1.0,4.306545662303658,129695.66666666667,주의
3919,11710631,가락1동,CS100010,커피-음료,17,28,11,5,7,778174.0,1393228,-0.11764705882352941,0.9999999999999999,12.20187937652703,45774.94117647059,주의
3920,11710632,가락2동,CS100001,한식음식점,100,118,18,25,22,6290098.0,932311,0.03,0.9999999999999999,107.26034552847709,62900.98,보통
3921,11710632,가락2동,CS100002,중식음식점,13,17,4,5,0,6290098.0,932311,0.38461538461538464,1.0,13.943844918702021,483853.6923076923,보통
3922,11710632,가락2동,CS100003,일식음식점,5,7,2,1,3,6290098.0,932311,-0.4,1.0,5.363017276423855,1258019.6,주의
3923,11710632,가락2동,CS100004,양식음식점,4,4,0,0,1,6290098.0,932311,-0.25,1.0,4.290413821139083,1572524.5,주의
3924,11710632,가락2동,CS100005,제과점,10,15,5,1,3,6290098.0,932311,-0.2,1.0,10.72603455284771,629009.8,주의
3925,11710632,가락2동,CS100006,패스트푸드점,6,12,6,2,4,6290098.0,932311,-0.3333333333333333,1.0,6.435620731708625,1048349.6666666666,주의
3926,11710632,가락2동,CS100007,치킨전문점,6,18,12,2,4,6290098.0,932311,-0.3333333333333333,1.0,6.435620731708625,1048349.6666666666,주의
3927,11710632,가락2동,CS100008,분식전문점,17,24,7,2,4,6290098.0,932311,-0.11764705882352941,1.0,18.234258739841106,370005.76470588235,주의
3928,11710632,가락2동,CS100009,호프-간이주점,21,25,4,4,3,6290098.0,932311,0.047619047619047616,1.0,22.52467256098019,299528.4761904762,보통
3929,11710632,가락2동,CS100010,커피-음료,48,59,11,11,14,6290098.0,932311,-0.0625,1.0000000000000002,51.484965853669,131043.70833333333,주의
3930,11710641,문정1동,CS100001,한식음식점,89,100,11,19,12,4344336.5,612546,0.07865168539325842,1.0,145.29521048215153,48812.769662921346,보통
3931,11710641,문정1동,CS100002,중식음식점,13,15,2,2,4,4344336.5,612546,-0.15384615384615385,1.0,21.222895913123256,334179.73076923075,주의
3932,11710641,문정1동,CS100003,일식음식점,8,8,0,0,1,4344336.5,612546,-0.125,1.0,13.060243638845082,543042.0625,주의
3933,11710641,문정1동,CS100004,양식음식점,14,15,1,3,2,4344336.5,612546,0.07142857142857142,1.0,22.855426367978893,310309.75,보통
3934,11710641,문정1동,CS100005,제과점,7,7,0,0,2,4344336.5,612546,-0.2857142857142857,1.0,11.427713183989447,620619.5,주의
3935,11710641,문정1동,CS100006,패스트푸드점,2,8,6,1,1,4344336.5,612546,0.0,1.0,3.2650609097112704,2172168.25,전망 좋음
3936,11710641,문정1동,CS100007,치킨전문점,3,13,10,3,6,4344336.5,612546,-1.0,1.0000000000000002,4.897591364566906,1448112.1666666667,주의
3937,11710641,문정1동,CS100008,분식전문점,8,15,7,0,1,4344336.5,612546,-0.125,1.0,13.060243638845082,543042.0625,주의
3938,11710641,문정1동,CS100009,호프-간이주점,10,12,2,1,3,4344336.5,612546,-0.2,1.0,16.325304548556353,434433.65,주의
3939,11710641,문정1동,CS100010,커피-음료,44,52,8,13,16,4344336.5,612546,-0.06818181818181818,1.0,71.83134001364795,98734.92045454546,주의
3940,11710642,문정2동,CS100001,한식음식점,333,433,100,97,83,2819873.5,2242033,0.042042042042042045,1.0,148.52591375773682,8468.08858858859,보통
3941,11710642,문정2동,CS100002,중식음식점,39,47,8,8,6,2819873.5,2242033,0.05128205128205128,0.9999999999999999,17.3949268364917,72304.44871794872,보통
3942,11710642,문정2동,CS100003,일식음식점,65,82,17,14,27,2819873.5,2242033,-0.2,1.0,28.99154472748617,43382.66923076923,주의
3943,11710642,문정2동,CS100004,양식음식점,44,60,16,11,16,2819873.5,2242033,-0.11363636363636363,1.0,19.625045661682943,64088.03409090909,주의
3944,11710642,문정2동,CS100005,제과점,31,44,13,5,8,2819873.5,2242033,-0.0967741935483871,1.0,13.82673671618571,90963.66129032258,주의
3945,11710642,문정2동,CS100006,패스트푸드점,37,71,34,11,13,2819873.5,2242033,-0.05405405405405406,0.9999999999999999,16.502879306415203,76212.7972972973,주의
3946,11710642,문정2동,CS100007,치킨전문점,5,22,17,2,6,2819873.5,2242033,-0.8,1.0,2.230118825191244,563974.7,주의
3947,11710642,문정2동,CS100008,분식전문점,61,92,31,16,14,2819873.5,2242033,0.03278688524590164,0.9999999999999999,27.207449667333172,46227.434426229505,보통
3948,11710642,문정2동,CS100009,호프-간이주점,49,61,12,4,19,2819873.5,2242033,-0.30612244897959184,1.0,21.855164486874187,57548.43877551021,주의
3949,11710642,문정2동,CS100010,커피-음료,170,241,71,44,48,2819873.5,2242033,-0.023529411764705882,1.0000000000000002,75.82404005650228,16587.491176470587,주의
3950,11710646,장지동,CS100001,한식음식점,64,76,12,16,17,7745272.25,1278355,-0.015625,1.0,50.06434050009583,121019.87890625,주의
3951,11710646,장지동,CS100002,중식음식점,9,9,0,1,0,7745272.25,1278355,0.1111111111111111,1.0,7.040297882825976,860585.8055555555,전망 좋음
3952,11710646,장지동,CS100003,일식음식점,3,3,0,0,1,7745272.25,1278355,-0.3333333333333333,1.0,2.346765960941992,2581757.4166666665,주의
3953,11710646,장지동,CS100004,양식음식점,5,5,0,0,1,7745272.25,1278355,-0.2,1.0,3.9112766015699867,1549054.45,주의
3954,11710646,장지동,CS100005,제과점,8,11,3,1,2,7745272.25,1278355,-0.125,1.0,6.258042562511979,968159.03125,주의
3955,11710646,장지동,CS100006,패스트푸드점,3,8,5,1,3,7745272.25,1278355,-0.6666666666666666,1.0,2.346765960941992,2581757.4166666665,주의
3956,11710646,장지동,CS100007,치킨전문점,2,19,17,5,3,7745272.25,1278355,1.0,1.0,1.5645106406279947,3872636.125,전망 좋음
3957,11710646,장지동,CS100008,분식전문점,9,15,6,3,7,7745272.25,1278355,-0.4444444444444444,0.9999999999999999,7.040297882825976,860585.8055555555,주의
3958,11710646,장지동,CS100009,호프-간이주점,9,11,2,0,0,7745272.25,1278355,0.0,1.0000000000000002,7.040297882825976,860585.8055555555,보통
3959,11710646,장지동,CS100010,커피-음료,41,47,6,3,9,7745272.25,1278355,-0.14634146341463414,1.0,32.072468132873894,188909.07926829267,주의
3960,11710647,위례동,CS100001,한식음식점,51,70,19,18,15,3187195.25,2537372,0.058823529411764705,1.0,20.099536055414816,62494.02450980392,보통
3961,11710647,위례동,CS100002,중식음식점,6,10,4,0,2,3187195.25,2537372,-0.3333333333333333,0.9999999999999999,2.364651300637037,531199.2083333334,주의
3962,11710647,위례동,CS100003,일식음식점,6,14,8,2,2,3187195.25,2537372,0.0,0.9999999999999998,2.364651300637037,531199.2083333334,보통
3963,11710647,위례동,CS100004,양식음식점,10,14,4,1,1,3187195.25,2537372,0.0,1.0,3.9410855010617283,318719.525,보통
3964,11710647,위례동,CS100005,제과점,16,22,6,4,1,3187195.25,2537372,0.1875,1.0,6.305736801698766,199199.703125,보통
3965,11710647,위례동,CS100006,패스트푸드점,11,24,13,1,4,3187195.25,2537372,-0.2727272727272727,0.9999999999999999,4.3351940511679015,289745.0227272727,주의
3966,11710647,위례동,CS100007,치킨전문점,2,19,17,5,1,3187195.25,2537372,2.0,1.0,0.7882171002123457,1593597.625,전망 좋음
3967,11710647,위례동,CS100008,분식전문점,16,27,11,7,12,3187195.25,2537372,-0.3125,1.0,6.305736801698766,199199.703125,주의
3968,11710647,위례동,CS100009,호프-간이주점,4,5,1,0,3,3187195.25,2537372,-0.75,1.0,1.5764342004246914,796798.8125,주의
3969,11710647,위례동,CS100010,커피-음료,26,45,19,10,8,3187195.25,2537372,0.07692307692307693,1.0,10.246822302760494,122584.43269230769,보통
3970,11710650,잠실본동,CS100001,한식음식점,330,392,62,75,68,8359327.5,1028997,0.021212121212121213,1.0,320.7006434421092,25331.295454545456,보통
3971,11710650,잠실본동,CS100002,중식음식점,21,29,8,8,7,8359327.5,1028997,0.047619047619047616,1.0,20.408222764497857,398063.21428571426,보통
3972,11710650,잠실본동,CS100003,일식음식점,45,58,13,18,10,8359327.5,1028997,0.17777777777777778,0.9999999999999999,43.73190592392398,185762.83333333334,보통
3973,11710650,잠실본동,CS100004,양식음식점,43,46,3,6,4,8359327.5,1028997,0.046511627906976744,1.0,41.788265660638466,194402.96511627908,보통
3974,11710650,잠실본동,CS100005,제과점,31,34,3,9,7,8359327.5,1028997,0.06451612903225806,0.9999999999999999,30.126424080925407,269655.72580645164,보통
3975,11710650,잠실본동,CS100006,패스트푸드점,17,39,22,8,8,8359327.5,1028997,0.0,1.0,16.520942237926835,491725.14705882355,보통
3976,11710650,잠실본동,CS100007,치킨전문점,19,41,22,7,8,8359327.5,1028997,-0.05263157894736842,1.0,18.464582501212348,439964.6052631579,주의
3977,11710650,잠실본동,CS100008,분식전문점,45,63,18,10,12,8359327.5,1028997,-0.044444444444444446,1.0,43.73190592392398,185762.83333333334,주의
3978,11710650,잠실본동,CS100009,호프-간이주점,126,147,21,22,37,8359327.5,1028997,-0.11904761904761904,1.0,122.44933658698714,66343.86904761905,주의
3979,11710650,잠실본동,CS100010,커피-음료,65,101,36,16,25,8359327.5,1028997,-0.13846153846153847,1.0,63.16830855677908,128605.03846153847,주의
3980,11710670,잠실2동,CS100001,한식음식점,25,27,2,1,1,2068324.5,2686850,0.0,1.0,9.304575990472113,82732.98,보통
3981,11710670,잠실2동,CS100003,일식음식점,3,4,1,0,2,2068324.5,2686850,-0.6666666666666666,1.0,1.1165491188566536,689441.5,주의
3982,11710670,잠실2동,CS100004,양식음식점,6,8,2,1,1,2068324.5,2686850,0.0,1.0,2.2330982377133073,344720.75,보통
3983,11710670,잠실2동,CS100005,제과점,11,16,5,4,2,2068324.5,2686850,0.18181818181818182,1.0,4.09401343580773,188029.5,보통
3984,11710670,잠실2동,CS100006,패스트푸드점,4,16,12,1,2,2068324.5,2686850,-0.25,1.0,1.4887321584755382,517081.125,주의
3985,11710670,잠실2동,CS100007,치킨전문점,3,7,4,0,1,2068324.5,2686850,-0.3333333333333333,0.9999999999999998,1.1165491188566536,689441.5,주의
3986,11710670,잠실2동,CS100008,분식전문점,19,35,16,1,4,2068324.5,2686850,-0.15789473684210525,0.9999999999999999,7.071477752758806,108859.18421052632,주의
3987,11710670,잠실2동,CS100009,호프-간이주점,1,1,0,0,2,2068324.5,2686850,-2.0,1.0,0.37218303961888455,2068324.5,주의
3988,11710670,잠실2동,CS100010,커피-음료,30,42,12,5,6,2068324.5,2686850,-0.03333333333333333,1.0,11.165491188566536,68944.15,주의
3989,11710680,잠실3동,CS100001,한식음식점,43,53,10,2,4,3628023.5,1542643,-0.046511627906976744,1.0,27.87423921153501,84372.63953488372,주의
3990,11710680,잠실3동,CS100002,중식음식점,10,13,3,1,1,3628023.5,1542643,0.0,1.0,6.482381211984886,362802.35,보통
3991,11710680,잠실3동,CS100003,일식음식점,12,19,7,0,0,3628023.5,1542643,0.0,1.0,7.778857454381863,302335.2916666667,보통
3992,11710680,잠실3동,CS100004,양식음식점,27,36,9,0,0,3628023.5,1542643,0.0,1.0,17.50242927235919,134371.24074074073,보통
3993,11710680,잠실3동,CS100005,제과점,19,27,8,1,3,3628023.5,1542643,-0.10526315789473684,1.0,12.316524302771283,190948.6052631579,주의
3994,11710680,잠실3동,CS100006,패스트푸드점,13,29,16,0,3,3628023.5,1542643,-0.23076923076923078,1.0,8.427095575580351,279078.73076923075,주의
3995,11710680,잠실3동,CS100007,치킨전문점,1,2,1,0,0,3628023.5,1542643,0.0,1.0,0.6482381211984886,3628023.5,전망 좋음
3996,11710680,잠실3동,CS100008,분식전문점,45,56,11,4,3,3628023.5,1542643,0.022222222222222223,1.0,29.170715453931987,80622.74444444444,보통
3997,11710680,잠실3동,CS100009,호프-간이주점,2,4,2,0,0,3628023.5,1542643,0.0,1.0,1.2964762423969771,1814011.75,전망 좋음
3998,11710680,잠실3동,CS100010,커피-음료,30,59,29,5,11,3628023.5,1542643,-0.2,1.0,19.447143635954657,120934.11666666667,주의
3999,11710690,잠실4동,CS100001,한식음식점,6,9,3,1,0,2252594.5,780204,0.16666666666666666,1.0,7.69029638402264,375432.4166666667,보통
4000,11710690,잠실4동,CS100002,중식음식점,1,1,0,0,0,2252594.5,780204,0.0,1.0,1.2817160640037732,2252594.5,전망 좋음
4001,11710690,잠실4동,CS100003,일식음식점,0,1,1,0,0,2252594.5,780204,0.0,0.0,0.0,inf,전망 좋음
4002,11710690,잠실4동,CS100004,양식음식점,2,2,0,0,0,2252594.5,780204,0.0,1.0,2.5634321280075465,1126297.25,전망 좋음
4003,11710690,잠실4동,CS100005,제과점,4,6,2,1,4,2252594.5,780204,-0.75,1.0,5.126864256015093,563148.625,주의
4004,11710690,잠실4동,CS100006,패스트푸드점,2,3,1,0,0,2252594.5,780204,0.0,1.0,2.5634321280075465,1126297.25,전망 좋음
